model,actual_w,predicted_w
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,202.699999998,216.12221715381258
Random Forest,234.31761904761905,273.6080000004318
Random Forest,973.83392858,959.3308982163501
Random Forest,694.6933333333333,649.6885339313224
Random Forest,2063.21964284,1974.4419511949652
Random Forest,1838.365238095238,1834.0263815477356
Random Forest,2634.2990476190475,2694.6099512069077
Random Forest,3147.4482142,3109.079322027883
Random Forest,4333.000952380952,4372.950522630743
Random Forest,4511.2410715,4539.113196434498
Random Forest,5086.727619047619,4810.990904176943
Random Forest,4645.5357143,4963.542813099309
Random Forest,4748.241904761905,5013.540520237299
Random Forest,4140.1535714,4325.1330446342145
Random Forest,9296.184761904762,9274.684923201574
Random Forest,7957.6,7384.3584546859665
Random Forest,10663.540952380952,9947.436970238527
Random Forest,13486.6249999,12472.992747611997
Random Forest,12367.753333333334,11838.529258926637
Random Forest,16263.7107144,15965.84604404968
Random Forest,13938.75714285714,15123.841801190947
Random Forest,16293.9535714,16605.086843440906
Random Forest,14858.672857142856,14254.000420833574
Random Forest,15867.4500001,15454.894106565343
Random Forest,10546.150476190476,13136.847859525651
Random Forest,17212.0392857,16397.98706426665
Random Forest,10383.833333333332,14270.59313122681
Random Forest,19133.8321428,19248.825466032886
Random Forest,19150.0375,19058.11476544816
Random Forest,6954.448571428571,10248.023998240644
Random Forest,10270.061904761904,14511.178356546885
Random Forest,18800.0375,18787.146558281427
Random Forest,18755.5357143,17800.75196607158
Random Forest,13571.532380952382,14936.944046619887
Random Forest,25400.428572,24038.085029503432
Random Forest,12251.326666666666,15262.826164250513
Random Forest,20982.0946428,19381.400478578158
Random Forest,10790.080952380951,15868.591630367993
Random Forest,23058.7321441,18499.427155957797
Random Forest,7730.806666666667,12252.753680348711
Random Forest,22128.8303571,20273.50047812321
Random Forest,7480.081428571429,10883.643759533386
Random Forest,16792.3089288,16203.477747009809
Random Forest,11779.47761904762,16688.187277347304
Random Forest,17740.7196428,18723.801607196856
Random Forest,8739.598095238094,16422.05058270937
Random Forest,19009.1535716,16877.338607736976
Random Forest,7215.586666666667,10894.901460713065
Random Forest,20591.5517852,12947.585766693222
Random Forest,9670.12,13653.203819643699
Random Forest,13306.1928571,13313.040986782544
Random Forest,12413.529047619048,14376.389360697365
Random Forest,12362.1107144,11603.491962537852
Random Forest,9470.166666666666,16369.450209527968
Random Forest,7463.195714285714,10539.006870836687
Random Forest,14115.1107141,13066.229459551152
Random Forest,8890.6,12189.279705967814
Random Forest,21745.4482147,17413.083771053916
Random Forest,4012.793333333333,3671.9419035517853
Random Forest,12677.7321428,12908.462389131068
Random Forest,7674.912499999999,7492.836670278809
Random Forest,8715.52619047619,6628.46193154012
Random Forest,7347.2464288,7120.1218755956725
Random Forest,13481.600476190475,11066.990511902408
Random Forest,8722.0035713,8277.002250603891
Random Forest,14166.74238095238,16541.186089837855
Random Forest,13288.5160714,12003.490132140128
Random Forest,6618.546666666666,10493.981154153289
Random Forest,21599.617858,18858.848323179434
Random Forest,11757.338095238094,11554.626833929065
Random Forest,14926.6410714,14446.400935048048
Random Forest,10445.35761904762,11050.589667845548
Random Forest,9103.73857142857,8874.210745244149
Random Forest,13901.5357142,12723.327742259475
Random Forest,13836.366666666669,11383.14033452423
Random Forest,13594.6839287,13582.811545323297
Random Forest,11505.2857145,10951.664240480832
Random Forest,10878.87619047619,10338.54407681174
Random Forest,13544.4071428,13276.594836908826
Random Forest,3995.884285714286,3861.4124243949727
Random Forest,6567.83380952381,5692.246361926259
Random Forest,3885.1232144,3685.83367259269
Random Forest,8289.373333333333,7628.983907745518
Random Forest,5326.9160715,5090.600719044185
Random Forest,7544.9910715,7481.460368436026
Random Forest,8004.150476190476,7931.720651785511
Random Forest,8776.3714285,8331.332247031178
Random Forest,8642.181904761905,8220.617586310678
Random Forest,5235.411428571429,5127.846782128144
Random Forest,6028.0982143,5993.158413103585
Random Forest,4899.6767857,4649.09883576832
Random Forest,1980.179523809524,1838.7947017854326
Random Forest,3085.7410713,3230.9067862814786
Random Forest,3405.746666666667,3241.194464864816
Random Forest,2693.1647619047617,2693.114103038195
Random Forest,2640.7142859,2641.9881315849566
Random Forest,1137.17321427,1223.3396345240164
Random Forest,1995.7419047619048,2054.403707148729
Random Forest,1329.2457142857145,1398.9816669439056
Random Forest,501.55,513.108737499901
Random Forest,37.291071428,49.95467797634541
Random Forest,707.5466666666666,669.5013678577576
Random Forest,143.6266666666667,171.0483929489262
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,8.157142857,14.520620238167373
Random Forest,159.75285714285712,162.40696675918227
Random Forest,401.50714285,257.26439702424557
Random Forest,771.7461904761905,739.2777863115432
Random Forest,1471.53214285,1462.4209132332328
Random Forest,1530.5714285714284,1504.8018320970225
Random Forest,2508.726666666667,2310.8030881056675
Random Forest,2149.32857143,2025.3082494162968
Random Forest,3092.0767858,3079.159306559907
Random Forest,3484.8909523809525,3503.207699409544
Random Forest,4249.629523809524,4161.687031525046
Random Forest,5069.1875,4937.728038147638
Random Forest,5409.878095238095,4843.91497911787
Random Forest,6105.1696428,6051.577480964819
Random Forest,6309.82619047619,6187.653597034729
Random Forest,7677.1464287,7543.567790994137
Random Forest,7809.513333333333,7615.306336281311
Random Forest,10555.0339285,10232.43962318625
Random Forest,9954.9267857,9696.33747918131
Random Forest,9584.600952380952,8836.435079772902
Random Forest,10676.38619047619,9513.425344031899
Random Forest,12533.05,11947.413154793248
Random Forest,12572.6750001,12799.289896523349
Random Forest,10891.864285714286,9519.387613679748
Random Forest,12538.4535714,12447.996314903297
Random Forest,11605.94,10201.869076779632
Random Forest,9224.402857142855,8064.44557738418
Random Forest,14086.6714286,13484.951026200642
Random Forest,16210.6375,15687.655839278521
Random Forest,12200.951904761903,10741.186065457116
Random Forest,13649.375714285714,11473.618605946582
Random Forest,19016.1125,18157.102066657288
Random Forest,14343.825714285716,11611.280293450169
Random Forest,24082.9642871,21049.84988344961
Random Forest,22378.3375003,20528.581172759757
Random Forest,16457.873333333333,13241.03196190759
Random Forest,14603.329523809523,12244.277386864112
Random Forest,18201.6178571,17486.69449881795
Random Forest,15418.26238095238,12102.488954434748
Random Forest,20210.8678572,19477.13004286167
Random Forest,14184.733333333334,11127.48017614675
Random Forest,24978.126784,25468.878307668037
Random Forest,15984.871904761903,12086.372580307281
Random Forest,18069.2625001,17872.901957709037
Random Forest,22419.533333333333,15115.740045556397
Random Forest,12780.4035714,12221.31433330591
Random Forest,14687.01619047619,15635.121009514032
Random Forest,16210.6321429,15314.52482505184
Random Forest,7269.2821429,6966.378103579717
Random Forest,14734.164761904762,13240.275622029301
Random Forest,11251.276666666668,10740.332598199602
Random Forest,13299.1107144,13010.457941662662
Random Forest,14176.6696428,14795.879993497816
Random Forest,16377.24,11652.799748582293
Random Forest,17862.92523809524,12616.411838693833
Random Forest,15522.8642857,14948.49028635973
Random Forest,18792.21619047619,13754.643741078344
Random Forest,10305.5482144,9940.987725592408
Random Forest,18387.29238095238,14053.93403335404
Random Forest,15730.2732144,13823.109756505914
Random Forest,11094.63,10341.807828614052
Random Forest,17424.8589286,16193.94785713253
Random Forest,13727.433333333334,12072.483869049962
Random Forest,12894.9000001,12524.289063637605
Random Forest,14158.8,12834.688851828148
Random Forest,14704.017142857145,12929.597924359956
Random Forest,9507.832143,9239.193048808565
Random Forest,4860.438571428572,12328.258154165955
Random Forest,0.0,16671.184743452763
Random Forest,21145.8624995,15837.84310505013
Random Forest,11662.961428571429,13210.56840234289
Random Forest,15640.5517858,16391.355224972936
Random Forest,11462.718571428572,10674.980096402162
Random Forest,8844.4125,8528.245319597354
Random Forest,11978.900476190476,10959.232255916368
Random Forest,10090.6553573,10206.132294035728
Random Forest,13877.978571428572,11536.164457742632
Random Forest,13944.7107143,11276.32767380399
Random Forest,10490.870476190476,9970.3986267765
Random Forest,10880.6769842,10687.162672607483
Random Forest,10713.4749999,10407.697919028937
Random Forest,5772.629523809524,4903.977944598777
Random Forest,7955.73619047619,7461.546630982373
Random Forest,7555.5017858,7556.512333951859
Random Forest,5707.1517858,5452.995322028803
Random Forest,4515.696666666667,4254.201250567235
Random Forest,4762.3535713,5018.160910123732
Random Forest,3844.56,3671.514645718765
Random Forest,4135.5071428,4344.690917277026
Random Forest,2709.0333333333333,2616.678510751692
Random Forest,3740.9839285,3621.8817696285073
Random Forest,1115.424761904762,973.7915071441228
Random Forest,3108.4678571,3248.2400315389095
Random Forest,2181.560476190476,1995.347007142915
Random Forest,2220.25714284,2226.6707744100304
Random Forest,1751.250476190476,1715.8213089293508
Random Forest,807.5933333333334,787.6383011859341
Random Forest,1480.95714285,1476.936501785174
Random Forest,494.6480952380952,482.8045934519662
Random Forest,731.94107141,700.4613196447261
Random Forest,159.194642855,152.37376433170687
Random Forest,249.72761904761904,225.5611729985003
Random Forest,0.0,0.0
Random Forest,0.0,4.459241071428574
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,5.998214286,6.767270833343335
Random Forest,32.6552380952381,14.417109523894517
Random Forest,525.8309523809523,476.98603452627356
Random Forest,1160.2457142857145,1009.8269827393675
Random Forest,877.25,1333.0204136429938
Random Forest,1252.3866666666663,1188.5438458418266
Random Forest,2946.0321428,2914.9865440774756
Random Forest,1360.8133333333333,1244.3120267873126
Random Forest,4462.5303573,4421.828277431241
Random Forest,1616.5742857142857,1467.2136392871873
Random Forest,2140.8361904761905,1960.360057144283
Random Forest,7062.442857,6895.329683413051
Random Forest,8217.6857144,7715.854520251522
Random Forest,2777.784285714286,2124.3136702510233
Random Forest,3949.08,3656.7154059338777
Random Forest,7405.6071428,7105.612453567988
Random Forest,8184.1392857,7713.830076189898
Random Forest,3927.8157142857135,3653.0539910477855
Random Forest,4553.829047619048,3931.488580935733
Random Forest,8800.6285713,8260.639716654467
Random Forest,8452.9375,7987.544942858785
Random Forest,5865.463333333333,4968.668784556311
Random Forest,4064.404761904762,3676.953645233954
Random Forest,10911.0571429,9607.845698222962
Random Forest,4204.126666666666,3604.2547958431223
Random Forest,11630.1,11049.216002987487
Random Forest,7643.225238095238,6790.644486295021
Random Forest,14852.6857142,13748.465578591287
Random Forest,12512.969523809525,9984.536958344155
Random Forest,12306.7625,11008.205624424925
Random Forest,12028.086666666668,9688.714134531605
Random Forest,13464.2285714,12847.865598821796
Random Forest,14483.8875,13189.3546363266
Random Forest,10064.066666666668,8740.454784529735
Random Forest,15638.6428571,14285.035042276611
Random Forest,9774.57761904762,9050.451871438861
Random Forest,14239.3214286,13847.947708097288
Random Forest,10732.981904761904,8174.695429761484
Random Forest,14510.4696431,12596.209248205429
Random Forest,10969.28,8227.839408927295
Random Forest,17199.1071427,16628.03536906023
Random Forest,7334.862380952381,5961.97815475619
Random Forest,16548.7035715,15228.687149398937
Random Forest,13466.61380952381,12052.129832745686
Random Forest,24773.9125,23185.316806760395
Random Forest,16244.740952380953,13065.484966434273
Random Forest,11283.48142857143,10611.31307202048
Random Forest,24771.0553577,26081.733246330255
Random Forest,17122.917619047617,13623.460033342752
Random Forest,29048.955358,26626.70874436431
Random Forest,15559.246666666666,12697.692221932506
Random Forest,20619.0285715,20329.89546372235
Random Forest,16514.214285714283,13117.5435658887
Random Forest,21655.719643,18942.620397616603
Random Forest,16325.518095238094,13069.588205733644
Random Forest,15160.0071428,13397.703383749349
Random Forest,14838.722857142857,12156.011127379674
Random Forest,19014.0714284,14948.581627961132
Random Forest,14374.724285714285,11549.43037321456
Random Forest,21044.15,16106.99538949926
Random Forest,1743.614285714286,13817.340364880594
Random Forest,17746.0000002,16948.853999077797
Random Forest,13531.35,12859.903250822686
Random Forest,7318.781428571428,13570.4955250072
Random Forest,12980.05619047619,11780.031048838899
Random Forest,13048.0571428,11672.860184526166
Random Forest,10672.267142857145,8296.44768333913
Random Forest,17947.7625,14804.258947609922
Random Forest,16851.6714286,15605.861517273295
Random Forest,11245.050952380952,8984.01475953525
Random Forest,10254.9732144,9865.787967255526
Random Forest,12178.413333333332,9804.434988103087
Random Forest,12610.41380952381,9459.887896428785
Random Forest,3341.7053571,3012.1994958009523
Random Forest,7948.38,7433.547119043132
Random Forest,1928.27857144,1582.6413267909231
Random Forest,7113.7733333333335,6235.466824414192
Random Forest,3026.0392859,2506.991408989151
Random Forest,6922.5035714,5379.563666671597
Random Forest,6461.852857142857,6262.318239891325
Random Forest,7880.0428573,6806.978210143907
Random Forest,6393.030476190476,5912.707319642423
Random Forest,3954.9089285,3818.6446297558396
Random Forest,6046.765714285714,5832.877677375454
Random Forest,2421.4446428,2240.226405383345
Random Forest,4019.4385714285713,3830.178217235977
Random Forest,2819.3785713,2611.4797565606905
Random Forest,1148.6733333333332,871.0988827475942
Random Forest,2886.312857142857,2518.563772631217
Random Forest,3356.5446428,3005.0044351040506
Random Forest,2869.84,2777.1033595390995
Random Forest,2929.15,2765.928322050168
Random Forest,2072.66,2101.9706928587057
Random Forest,2021.62857142,2035.1257363100217
Random Forest,1284.5466666666666,1276.7866815464047
Random Forest,1288.58571429,1303.8959084654243
Random Forest,677.9933333333333,642.903210125489
Random Forest,719.875,679.9558934531262
Random Forest,410.0,284.6662476171548
Random Forest,165.82857143,152.6054331964115
Random Forest,0.0,0.0
Random Forest,73.06666666666666,12.405096428571433
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
Random Forest,0.0,0.0
